age	F	A	E	B	H	C	D	I	G
120.716432	0.28929488796103	0.0516165393180236	0.000863809324982602	0.0519233903966596	0.00620699304105776	0.510566135699374	0.0800188844815589	0.00932452192066807	0.000184824634655532
68.746648	0.0197430974251914	0.000409956854558107	0.0351432637439109	0.000357399443284621	0.0320460765483647	0.116992988865692	0.786534452331245	0.000788831593597773	0.00798390605427975
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
106.778323	0.371884227557411	0.263715100904663	2.18420320111343e-05	0.154856094641614	0.000470267223382046	0.188068030619346	0.00143099652052888	0.0195294057063326	2.40285316631872e-05
57.791124	0.581334391092554	0.241721571329158	0	0.0288933910925539	1.21572720946416e-06	0.146865347947112	1.13820459290188e-05	0.0011726443980515	0
48.6031	0.619033331941545	0.160982964509394	1.33611691022964e-07	0.0239259116214335	4.14335421016006e-06	0.194616922755741	0.000186741823242867	0.00124969241475296	9.04662491301321e-09
43.282322	0.548032727905358	0.263276971468337	3.45163535142657e-07	0.0310495615866388	1.07724425887265e-05	0.155008741127349	0.000159427974947808	0.00246123173277662	8.55949895615865e-08
29.944071	0.202277844815588	0.676744583855254	0	0.0557549199721642	1.13152400835073e-06	0.0646203827418233	1.3249826026444e-06	0.000599725121781489	0
27.937238	0.222903675017397	0.545919644398052	0	0.107943402226861	2.43284620737648e-06	0.122608723034099	3.90675017397356e-06	0.000618178148921363	0
23.805511	0.16886253375087	0.230578883785665	0	0.346105881697982	4.54766875434934e-06	0.25426789283229	1.08135003479471e-05	0.000169412665274878	0
22.885436	0.0326960111343076	0.135874702853166	3.82741823242867e-08	0.738606337508698	0.000192304105775922	0.0922579338900487	2.92741823242867e-05	0.000339878218510786	3.3723034098817e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.407669	0.757583858037577	0.0958301196938064	0	0.00846055114822546	0	0.138119558803062	2.13639526791927e-07	5.52748782185108e-06	0
1.158081	0.000134001391788448	0.266271898399443	0	0.731249741127349	1.39178844815588e-09	0.00234389213639527	0	4.19624217118997e-07	0
1.05406	1.1767571329158e-06	0.000642608907446068	0	0.997433395963814	4.78775226165622e-07	0.00192228392484342	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.184356	0.996098940153097	2.99923451635351e-05	0	6.95894224077939e-10	0	0.00387102853166319	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
16.320675	0.133948209464161	0.838170640918581	0	0.0118825462769659	5.38622129436326e-07	0.0140886617954071	2.54001391788448e-07	0.00190903618649965	0
0	0	0	0	0	0	0	0	0	0
10.040608	0.0602984098816979	0.933324506610996	0	0.00305568893528184	4.17536534446764e-09	0.00280521433542102	0	0.000516146137787056	0
0	0	0	0	0	0	0	0	0	0
7.578858	0.0428427800974252	0.954318164231037	0	0.0013840521920668	0	0.0012610375782881	0	0.000193954766875435	0
6.786305	0.0730536353514265	0.917000711899791	0	0.00513542101600557	4.17536534446763e-08	0.00390678427279054	0	0.000903352818371608	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
13.416565	0.0787030688935282	0.819298350034794	0	0.0676889185803758	3.70215727209463e-07	0.0340587536534447	5.7063326374391e-08	0.000250407098121086	0
12.894376	0.157808105080028	0.802887732776619	0	0.0173625469728601	1.2776617954071e-06	0.0190549603340292	5.50452331245651e-07	0.0028846590118302	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4.716626	0.441283926931106	0.0484020577592206	0	0.011137469032707	5.77592205984691e-07	0.499152173973556	1.38677800974252e-05	9.8009742519137e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
53.236864	0.295679188587335	0.416483254697286	1.22755741127349e-06	0.148786535838553	0.000153527487821851	0.124566434237996	0.000167375086986778	0.0141587084203201	3.64787752261656e-06
14.195856	0.218949020876827	0.770430282533055	0	0.00175731524008351	0	0.00884719693806542	0	1.6187195546277e-05	0
12.141809	0.0640900410577592	0.67958189631176	0	0.209358987473904	7.96242171189979e-06	0.0464048128044537	1.02783576896312e-06	0.000555125956854558	1.39178844815588e-09
5.810989	0.0181457522616562	0.950317626304802	0	0.0256513562978427	0	0.00585894015309673	0	2.62992345163536e-05	0
0	0	0	0	0	0	0	0	0	0
5.765806	0.033307034098817	0.671106079331942	0	0.253548462073765	3.25400139178845e-06	0.0417958148921364	2.12943632567849e-07	0.000239082811412665	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
13.820276	0.455428132915797	0.533172702853166	0	0.000283167710508003	0	0.0110835226165623	0	3.24578983994433e-05	0
13.206905	0.742105040361865	0.211329487821851	0	0.000702265831593598	6.95894224077939e-10	0.0457758141962422	2.24773834377174e-07	8.70605427974948e-05	0
11.28103	0.841347675713292	0.0620888559498956	0	0.00043176617954071	0	0.096105745302714	1.60055671537927e-06	2.42484342379958e-05	0
6.812426	0.313268689631176	0.668852678496868	0	0.0023631704940849	1.39178844815588e-09	0.0151398963117606	2.15727209464161e-08	0.00037546416144746	0
0	0	0	0	0	0	0	0	0	0
2.813583	0.629229652748782	0.368929277661796	0	4.946416144746e-05	0	0.00178753375086987	0	4.06680584551148e-06	0
2.541297	0.0152780709812109	0.983699699373696	0	0.000719257480862909	0	0.000168965205288796	0	0.000134013221990257	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.148133	0.761083543493389	0.0030200173973556	0	0.000214048712595686	0	0.235671404314544	9.55741127348642e-06	1.40640222686152e-06	0
0.444559	0.412841633959638	0.0392155198329854	0	0.00856338552540014	0	0.539379283924843	4.66249130132219e-08	1.53096729297147e-08	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4.794819	0.0424801245650661	0.95329848434238	0	0.00246714683368128	6.95894224077939e-10	0.0013076443980515	0	0.000446553931802366	0
0.205488	0.000122416144745999	0.999872100208768	0	4.58385525400139e-06	0	0	0	8.35768963117613e-07	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
10.429529	0.0484500048712596	0.9484480361865	0	0.00133099582463465	0	0.0016057167710508	0	0.000165251913709116	0
9.57607	0.113715395963813	0.86492684690327	0	0.0100037292971468	3.71607515657619e-07	0.00964927696590118	5.91510090466248e-08	0.00170417258176757	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.031609	0.0355880640222686	0.961374858037578	0	0.00177287891440501	6.95894224077939e-10	0.000948536534446763	0	0.000315617258176758	0
3.55002	0.0185130535838553	0.980214087682673	0	0.000861814892136395	0	0.000252083507306889	0	0.000158967292971468	0
1.409307	0.00520887125956855	0.994510777313848	0	0.00021921503131524	0	1.97536534446764e-05	0	4.13702157272095e-05	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
8.034477	0.0511782512178149	0.638661157967989	0	0.252931597077244	6.46137787056368e-06	0.056781487821851	7.59916492693115e-07	0.000440169798190675	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
17.293145	0.0909602386917189	0.556132925539318	0	0.26440748434238	1.97933194154488e-05	0.0873818566457899	5.13778705636743e-06	0.00109240153096729	7.02853166318718e-08
3.247178	0.0233407661795407	0.974869235908141	0	0.00117853862212944	0	0.000393782185107864	0	0.000217649965205289	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4.603535	0.000298759220598469	0.0110405024356298	0	0.967541849686847	9.2616562282533e-06	0.0211084029227557	7.37647877522615e-08	1.01739735560195e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
118.346398	0.159102781489214	0.00603167919276271	0.00882446903270703	0.00304256158663883	0.0162825045233125	0.245550546276966	0.559629915100905	0.000601557411273487	0.000933966597077244
95.494358	0.220351162143354	0.0462858580375783	0.00922455323590813	0.0497991544885178	0.0339007522616562	0.405927205288796	0.213367209464162	0.0175287063326374	0.00361542310368824
29.08378	0.00668293806541406	2.3115518441197e-05	0.00997071329157968	3.4526791927627e-05	0.00793604592901879	0.0980898023660403	0.876485542101601	5.71106471816285e-05	0.000720139178844816
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
88.851665	0.103798354906054	0.00127980793319415	0.00515297286012526	0.000891916492693111	0.00761150521920667	0.330792725121782	0.549960768963118	0.000235668754349339	0.000276274182324287
73.960711	0.233266688935282	0.0214160779401531	0.00150726513569937	0.0199929993041058	0.00801227557411273	0.551668700765483	0.15948386986778	0.00442805915100904	0.000224044537230341
42.265538	0.326494287404314	0.444342990257481	4.794711203897e-07	0.0993283270702854	0.000116830897703549	0.110878939457202	0.000103527487821851	0.0187325845511482	1.89144050104384e-06
0	0	0	0	0	0	0	0	0	0
0.06803	1.35469728601253e-05	0.999985862212943	0	4.12665274878218e-07	0	0	0	2.57480862908838e-08	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
47.981081	0.00947836186499653	5.01718858733473e-05	0.0122562226861517	5.46193458594293e-05	0.0100272324286708	0.104092418928323	0.862893951983299	8.64182324286709e-05	0.00106058872651357
13.732472	0.000566129436325679	1.74669450243563e-07	0.00145716075156576	1.09742519137092e-06	0.000986151009046625	0.0502288608211552	0.946742391788448	1.107167710508e-06	1.6857341684064e-05
7.229733	1.53013221990258e-05	0	6.90417536534447e-05	0	4.33897007654837e-05	0.0182362059846904	0.9816359638135	0	9.04662491301321e-09
6.906489	0.000147654140570633	2.78357689631176e-09	0.000692681976339596	1.10647181628392e-07	0.000448709116214335	0.0328414495476688	0.965865088378567	2.49130132219902e-07	3.88517745302714e-06
0	0	0	0	0	0	0	0	0	0
1.227337	4.73208072372999e-08	0	9.73486430062629e-06	0	5.80584551148225e-06	0.00119778775226165	0.998786617954071	0	0
0.840499	8.97703549060541e-08	0	1.43054975643702e-05	0	8.58803061934585e-06	0.00147713082811413	0.998499876130827	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
17.369105	0.00233875365344468	2.6116910229645e-06	0.0042644335421016	7.44885177453027e-06	0.00311353514265832	0.0768694801670147	0.913254323590814	9.86290883785662e-06	0.000139419624217119
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
56.256257	0.00511058872651357	1.18830897703549e-05	0.00550058176757133	1.32874043145442e-05	0.00433435073068893	0.0889280779401532	0.895868139178844	1.60612386917188e-05	0.000216986082115518
44.98897	0.00627054418928322	2.11739735560195e-05	0.00821215796798886	2.71057759220599e-05	0.00653009881697982	0.0940600062630479	0.884370873347252	3.67153792623521e-05	0.000471260960334029
31.043084	0.00339002853166319	5.25469728601254e-06	0.00442072233820459	8.80514961725818e-06	0.0033606040361865	0.0820330132219903	0.906626970772442	1.03618649965205e-05	0.000144119693806541
22.529749	0.00411466249130132	8.27905358385524e-06	0.0065930201809325	1.63709116214335e-05	0.00502119624217119	0.0882013618649965	0.89569623729993	2.42484342379957e-05	0.000324602644398051
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
29.114813	0.00669546207376479	2.32164231036883e-05	0.00998764161447461	3.4624913013222e-05	0.0079510201809325	0.09812772651357	0.876400478775225	5.73013221990258e-05	0.000722493389004871
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
52.378209	0.0153542129436326	0.000182536534446764	0.0242269582463465	0.000175312456506611	0.0212935671537926	0.113675839944328	0.820800337508698	0.000363190675017397	0.00392802157272095
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
131.256175	0.00797258107167711	5.82219902574809e-05	0.0134767766179541	6.87453027139876e-05	0.011544201809325	0.0951842150313152	0.870558931106471	9.20563674321503e-05	0.00104427139874739
121.019881	0.00536261238691718	2.30737647877523e-05	0.0059236443980515	3.62526096033403e-05	0.005218791927627	0.0853664231036883	0.8978295782881	1.99519832985385e-05	0.000219625608907446
117.386442	0.00546224356297843	1.42038970076548e-05	0.00602083159359778	1.41948503827418e-05	0.00523403479471121	0.0892567007654835	0.893713448155881	2.17696590118301e-05	0.000262490605427975
96.171009	0.0168516276965901	0.000220625608907446	0.02410559638135	0.000170328462073765	0.0219757926235212	0.114373797494781	0.818145542101601	0.000352269311064718	0.00380440918580376
52.434734	0.0127078086290884	0.000103878218510786	0.0166530173973556	9.78942240779401e-05	0.0141087446068198	0.10977178914405	0.844500940848991	0.000163215727209464	0.0018926819763396
21.957124	0.00519788030619346	8.53792623521226e-06	0.00400282185107864	1.50494084899095e-05	0.00296331176061239	0.105181556019485	0.882498395963813	8.09255393180239e-06	0.000124219206680585
8.605067	8.69853862212943e-05	0	6.83855254001391e-06	0	4.89004871259568e-06	0.215341391788448	0.784559740431455	0	0
7.779753	0.012202704940849	9.66040361864997e-06	0.000130545581071677	0.000490141962421712	0.000136278357689631	0.818428279053583	0.168601633959638	2.82533054975643e-07	3.47251217814891e-07
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
8.510736	0.000364398051496172	6.68058455114822e-08	0.00121533681280445	7.14683368128049e-07	0.000809332637439109	0.0447559638135004	0.952841475991649	7.75922059846906e-07	1.18329853862213e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
48.245596	0.0140050730688935	0.000140391788448156	0.0215372011134308	0.0001407167710508	0.0186897383437717	0.112183230340988	0.829880685455811	0.000284150313152401	0.00313886221294364
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
102.534205	0.00252615448851775	2.12386917188587e-06	0.00200840570633264	1.38413361169103e-06	0.00364538065414057	0.0694383472512178	0.922308154488518	1.1963813500348e-05	5.80048712595686e-05
100.373021	0.0122175400139179	0.000137910229645094	0.016968698677801	0.000102443284620738	0.0354502853166319	0.106040032707029	0.825063071677105	0.000795360473208073	0.00322466109951288
69.282715	0.0157390076548365	0.000779485734168407	0.0332387432150313	0.000627125956854558	0.147212988169798	0.100383392484342	0.672173868475991	0.00830539457202505	0.0215399860821155
0	0	0	0	0	0	0	0	0	0
18.175401	0.000966835073068894	8.2901183020181e-05	0.0153795762004175	0.000217742519137091	0.45575101809325	0.0281792212943632	0.489990141962422	0.00206109046624913	0.00737145929018789
13.246512	0.0012126764091858	7.09812108559506e-07	0.00267269450243563	3.18023660403619e-06	0.00187591927627001	0.064446006263048	0.929728931106472	3.77383437717467e-06	5.59457202505219e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
67.110499	0.00700601043841336	2.21203897007655e-05	0.00757884203201113	1.88496868475992e-05	0.00642900139178844	0.0952606325678496	0.883243643702157	3.25894224077939e-05	0.000408256089074461
48.540508	0.0141046402226861	0.000143182324286708	0.0217276423103688	0.000143041753653445	0.0188732240779401	0.112301778009742	0.829225100904662	0.000289400139178844	0.00319197286012526
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
48.711119	0.0105933061934586	6.7258176757133e-05	0.0143840911621433	7.07355601948504e-05	0.0120336631871955	0.106244240083507	0.855066597077244	0.000119751565762004	0.00142036256089074
0	0	0	0	0	0	0	0	0	0
22.641983	0.00415650800278358	8.45302713987473e-06	0.0066472254697286	1.6616562282533e-05	0.00506673625608907	0.0884074933890049	0.895342530967292	2.46624913013221e-05	0.000329764091858037
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
88.46021	0.00603569937369521	2.09805149617258e-05	0.00753469589422408	2.27919276270007e-05	0.00619321503131524	0.0904387759220599	0.889344615170494	3.01635351426582e-05	0.000378992345163535
78.369315	0.00473221781489214	1.26548364648573e-05	0.00601217814892136	1.49624217118998e-05	0.0048720605427975	0.0844185031315241	0.899671221294364	1.93702157272093e-05	0.000246755741127349
71.311015	0.00493769171885874	1.70633263743911e-05	0.00757089839944329	2.51628392484343e-05	0.0060203208072373	0.0858428441196939	0.895184620737648	2.98921363952678e-05	0.00037147599164927
0	0	0	0	0	0	0	0	0	0
62.483412	0.00181025052192067	1.28322894919972e-06	0.00169234864300626	2.01183020180933e-06	0.00121801948503827	0.068661307585247	0.926591455810715	1.36534446764092e-06	2.18475991649269e-05
55.173292	0.00388870842032011	6.37299930410579e-06	0.00387344537230341	7.22825330549757e-06	0.00302648155880306	0.0818102686151705	0.907267537230342	8.00000000000002e-06	0.00011180723729993
49.037923	0.00744082741823243	2.71927627000696e-05	0.0086138900487126	2.97202505219207e-05	0.00689221503131524	0.0986274342379958	0.87779934098817	4.07348643006263e-05	0.000528577592205985
24.677328	0.00447816144745999	9.89352818371609e-06	0.00697087543493389	1.82985386221294e-05	0.00534026513569937	0.0897334766875436	0.893060532359082	2.71621433542101e-05	0.000361327766179541
2.688314	8.69659011830203e-06	0	0.000139596381350035	0	8.61280445372303e-05	0.0107767870563674	0.98898857480863	1.39178844815588e-09	6.40222686151704e-08
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
24.569471	0.00489007654836465	1.18253305497564e-05	0.00759933124565065	2.11558803061934e-05	0.00587370006958941	0.091725090466249	0.889419241475296	3.2509394572025e-05	0.000427035490605428
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
24.3029	0.00292462560890745	4.0786360473208e-06	0.00435079053583855	8.62908837856646e-06	0.0032075866388309	0.0800372303409882	0.909314331941544	1.00340988169798e-05	0.000142588030619346
12.059499	0.000951643702157272	4.37021572720946e-07	0.00226670006958942	2.3472512178149e-06	0.0015713382045929	0.0601347633959638	0.93502945302714	2.7035490605428e-06	4.04961725817676e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
51.680163	0.00460680584551148	1.21322199025748e-05	0.00613965553235908	1.65059151009046e-05	0.0048872832289492	0.0851623945720251	0.898898252609603	1.99624217118997e-05	0.000256975643702157
43.09711	0.00334267571329158	3.84899095337507e-06	0.003587959638135	3.81628392484343e-06	0.00303445998608212	0.0761212574808628	0.913774004175365	9.18162839248434e-06	0.000122649965205289
41.02723	0.00951494224077941	5.19345859429367e-05	0.0132046207376479	6.00960334029227e-05	0.0108652038970077	0.104508242867084	0.860468699373695	0.00010147947112039	0.00122473764787752
0	0	0	0	0	0	0	0	0	0
12.023184	0.000944168406402228	4.34237995824634e-07	0.00225467849686847	2.31941544885178e-06	0.00156240083507307	0.0599969088378566	0.935196249130133	2.6687543493389e-06	4.0053583855254e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
28.713338	0.00587388587334725	1.74968684759917e-05	0.00875870146137787	2.7643006263048e-05	0.00687396868475992	0.09527016144746	0.882573446764091	4.35636743215032e-05	0.000561106471816283
3.078464	1.40062630480167e-05	0	0.000181219206680585	0	0.000112396659707724	0.0131836158663883	0.98650839526792	3.4794711203897e-09	1.62839248434238e-07
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.690231	2.2964509394572e-08	0	9.7000695894224e-06	0	5.78357689631176e-06	0.00102332150313152	0.998961162143355	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
41.005051	0.0114096972860125	8.14314544189283e-05	0.0169530013917884	9.04780793319415e-05	0.0143238879610299	0.108557076548365	0.846423267919277	0.000172497564370216	0.00198867432150313
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
19.920318	0.0117170598469033	5.77425191370912e-05	0.000244475991649269	0.000835355601948504	0.0019247891440501	0.559245071677105	0.425960829505916	6.01739735560197e-06	8.57689631176061e-06
18.3311	0.0652061753653445	0.0114170549756437	0.000221078636047321	0.0927949408489909	0.00686546416144746	0.744239863604732	0.0786307745302714	0.000496692414752958	0.0001279624217119
3.780796	0.000149255393180237	0.00764672372999304	0	0.97614503966597	6.25121781489213e-06	0.016052167710508	4.17536534446764e-09	4.25191370911621e-07	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
8.230766	0.000330787056367433	4.31454418928322e-08	0.00114374321503132	6.35351426583162e-07	0.000759083507306889	0.043363481558803	0.95439095546277	6.87543493389007e-07	1.05073068893528e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
13.742931	0.000221087682672234	1.32219902574809e-08	0.000534201809324983	1.37787056367432e-07	0.000352118997912317	0.0388081781489214	0.960081707724426	1.37091162143354e-07	2.27348643006263e-06
11.725316	0.000339601252609604	5.84551148225469e-08	0.000931263743910925	4.5233124565066e-07	0.000614064022268616	0.0435633027139876	0.954543723729992	4.41196938065414e-07	6.93180236604037e-06
6.46164	0.000160536534446764	3.4794711203897e-09	0.000734002087682673	1.40570633263744e-07	0.000476548364648573	0.033901813500348	0.964722118997911	2.74182324286708e-07	4.35490605427975e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.714835	1.19693806541406e-07	0	1.30647181628392e-05	0	7.84690327070286e-06	0.00164558037578288	0.998333384829505	0	0
1.341967	1.72581767571329e-07	0	1.78949199721642e-05	0	1.07703549060543e-05	0.00193550382741823	0.998035601948503	0	0
0.682683	2.15727209464161e-08	0	9.49478079331941e-06	0	5.65762004175365e-06	0.0010024133611691	0.998982405010438	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
135.464738	0.0400451691022965	0.00100809812108559	0.0245328810020877	0.000450647877522616	0.0230341266527488	0.141006787752262	0.765861123869173	0.000365795407098121	0.00369536534446764
112.294986	0.0716203667362561	0.000389584551148226	0.00338342449547669	0.000340109951287404	0.00500000974251914	0.233800608907446	0.685311839944329	3.67098121085595e-05	0.000117299930410578
105.985592	0.121289376478775	0.00154059568545581	0.00624206471816285	0.0014639018789144	0.0101756221294363	0.323332963117606	0.535265657620041	0.000297628392484343	0.000392178148921364
65.945059	0.0190939728601253	0.000364332637439109	0.0332603006263048	0.000320977035490606	0.0301782400835073	0.116645	0.792246501043842	0.000703301322199026	0.00718736882393876
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
95.219435	0.268940956854558	0.025493819763396	0.00244801878914405	0.029928133611691	0.00751451635351426	0.49806841336117	0.162192169102296	0.00510526791927627	0.000308681976339596
48.066119	0.0139442199025748	0.000138702157272095	0.0214214091858037	0.000139309672929715	0.0185782727905358	0.112110109255393	0.830280254001391	0.000280951983298538	0.00310676409185803
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
63.155849	0.558136038970077	0.158732956854558	1.61099512874044e-06	0.0421310981210856	2.16986778009743e-05	0.237387827418232	0.000472391788448156	0.00311588656924147	4.05706332637438e-07
37.339392	0.511988270702854	0.0388701377870563	1.91092553931802e-05	0.0424679199721643	2.99345859429367e-05	0.403126817675713	0.00302645650661099	0.000470267223382046	1.06263048016702e-06
8.362697	0.185963629088378	0.00035574739039666	0	0.00163898608211552	1.39178844815588e-08	0.811943666666667	9.79067501739736e-05	8.35073068893527e-09	0
6.008499	0.572362415448852	0.000245275574112735	1.69102296450939e-07	2.54961725817676e-05	3.22894919972163e-07	0.422341688239387	0.0050228037578288	1.78705636743215e-06	0
5.450469	0.949204198329854	0.0221139450243563	0	5.62922755741127e-05	0	0.0286240514961726	0	1.47599164926931e-06	0
4.689487	0.900520480167015	0.000744462073764788	0	3.23291579679889e-05	0	0.098702496868476	1.04384133611691e-07	1.32219902574809e-08	0
3.939937	0.965572270702853	0.000356736951983298	0	5.00765483646486e-06	0	0.0340656193458594	1.14126652748782e-07	1.60055671537926e-08	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.809695	0.413644768963117	0.084634428670842	0	0.0362118295059151	5.56715379262351e-09	0.465506154488518	9.77731384829512e-07	1.71259568545581e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.980833	0.0112049074460682	0.00167341405706333	0	0.110099400139179	1.81280445372304e-06	0.876980696590118	3.96012526096034e-05	7.58524704244953e-08	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
35.527871	0.275993050800279	0.601520978427279	0	0.0489092818371607	1.50257480862909e-05	0.0662226464857342	1.53625608907446e-05	0.0073234913013222	8.28114126652748e-08
7.58732	0.0849187633959638	0.902273096033403	0	0.00638927209464161	9.95128740431452e-08	0.00530608768267223	2.08768267223382e-09	0.00111257480862909	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
16.739057	0.148555455114822	0.817706165622825	0	0.0140820702853166	7.7800974251914e-07	0.0174210737647878	4.24495476687543e-07	0.00223390605427975	0
4.311971	0.0371938093249826	0.959342016701462	0	0.00208381767571329	6.95894224077939e-10	0.00100111969380654	0	0.000379218510786361	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.801211	0.0535818232428671	0.940602612386917	0	0.00312787334725122	4.17536534446764e-09	0.00213679053583855	0	0.000550846207376479	0
0	0	0	0	0	0	0	0	0	0
2.839412	0.0185474050104384	0.98013737230341	0	0.00089943841336117	0	0.000248780097425191	0	0.000166975643702157	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
99.429473	0.0985012059846903	0.020578851078636	0.0339570605427975	0.0305878531663187	0.0392199171885873	0.236223929018789	0.523238663883089	0.00601519972164231	0.0116772853166319
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
172.459296	0.0297345149617258	0.00362099373695198	0.0968667077244259	0.00324966875434934	0.08955611203897	0.111228353514266	0.604066140570634	0.00645338482950591	0.0552241224773835
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
76.923022	0.00718897564370216	2.3240779401531e-05	0.00817918232428671	1.62421711899791e-05	0.00742972999304106	0.093215798190675	0.883404617258177	4.25107863604734e-05	0.000499612386917188
66.701174	0.0171172038970077	0.000249544885177453	0.0267219297146834	0.00021973208072373	0.0237632922755741	0.115101910229645	0.811665531663187	0.000443194154488518	0.00471766388308977
15.721478	0.00185100835073069	1.64509394572026e-06	0.00359646068197634	5.46833681280445e-06	0.00258648016701462	0.0723324947807933	0.91951934098817	6.92832289491999e-06	9.99944328462074e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.075805	0.000132773834377175	2.08768267223382e-09	0.000654933194154488	8.62908837856644e-08	0.000423098121085595	0.0316868218510786	0.96709842658316	2.23382045929018e-07	3.47459986082116e-06
