raw_age	F	A	J	K	E	B	H	C	D	I	G
0.03494	0.003711309	9.64338E-06	0.005421962	0.005039311	0.006422777	1.47771E-05	8.06826E-05	0.004696762	0.966549366	0.000269522	0.007783814
0.034346	0.009955047	0.019020552	0.003391869	0.003348004	1.11098E-05	0.95936255	2.39454E-06	0.003666466	4.81238E-06	0.00122267	1.43407E-05
0.033931	0.003045373	0.005650044	0.001050218	0.00108013	2.65203E-06	0.987754378	5.0499E-07	0.001099399	9.53426E-07	0.000312781	3.62409E-06
0.033651	0.053774253	0.670492626	0.011375307	0.010000459	2.10346E-05	0.227845526	8.95808E-06	0.024325361	2.24311E-05	0.002110626	2.33706E-05
0.033636	0.002693841	5.36527E-06	0.003897162	0.003728562	0.004468703	9.47239E-06	5.06766E-05	0.003345987	0.976087994	0.000183083	0.005529122
0.033277	0.000557305	3.53959E-07	0.000811286	0.000962889	0.000841895	1.07784E-06	6.08849E-06	0.000666776	0.994998158	3.12688E-05	0.001122502
0.033223	0.016318198	0.952181115	0.005143762	0.005766317	1.01969E-05	0.002943597	2.6853E-06	0.015497197	4.87359E-06	0.002123617	8.26547E-06
0.033089	0.009355289	0.01780254	0.003189993	0.003155923	1.03333E-05	0.961890076	2.20958E-06	0.003438312	4.40719E-06	0.001137374	1.33992E-05
0.032557	0.015782413	0.953827452	0.004967868	0.005586448	9.77046E-06	0.002824579	2.55822E-06	0.014944387	4.61943E-06	0.002041798	7.90552E-06
0.032241	0.004968568	0.986210965	0.00145993	0.001886508	2.29807E-06	0.000691865	5.38257E-07	0.004242923	8.92881E-07	0.000533656	1.85762E-06
0.032204	0.008939485	0.016962213	0.003049967	0.003022374	9.80106E-06	0.963637233	2.08383E-06	0.003280769	4.15902E-06	0.001078987	1.27545E-05
0.032097	0.795099518	0.069868462	0.009920665	0.013834626	2.73067E-05	0.08683514	8.71856E-06	0.021805923	2.14584E-05	0.002551798	2.63959E-05
0.03204	0.008863044	0.016808086	0.003024234	0.002997778	9.70259E-06	0.963957997	2.06188E-06	0.003251852	4.11444E-06	0.001068342	1.26321E-05
0.031917	0.006459844	9.97764E-05	0.035410863	0.037787018	0.272964399	7.09022E-05	0.001560563	0.012584175	0.020408616	0.001013397	0.611640435
0.031395	0.00221884	0.003816247	0.00074635	0.000757525	1.64138E-06	0.990021811	2.82768E-07	0.002228851	5.71524E-07	0.000205464	2.24817E-06
0.030989	0.008377854	0.015832597	0.002860749	0.002841434	9.09714E-06	0.965990588	1.92548E-06	0.003068761	3.82635E-06	0.001001185	1.18869E-05
0.030945	0.003100519	6.89355E-06	0.004494745	0.004241683	0.005220404	1.15183E-05	6.19574E-05	0.003875727	0.972367219	0.000216068	0.006403167
0.030807	0.050388739	0.677926913	0.010518047	0.009210554	1.84877E-05	0.227668348	7.90685E-06	0.022372554	1.9811E-05	0.001848053	2.05349E-05
0.03045	0.005582344	0.98456477	0.001621069	0.002077049	2.43646E-06	0.000759197	5.70858E-07	0.00478784	9.48104E-07	0.000601758	1.96208E-06
0.029836	0.00293366	6.23287E-06	0.004243625	0.004024413	0.004901219	1.06786E-05	5.72448E-05	0.00365454	0.973934061	0.000202105	0.00603214
0.029436	0.00287383	6.00931E-06	0.004153837	0.003946566	0.00478775	1.03839E-05	5.56134E-05	0.003575563	0.974493482	0.000197138	0.005899754
0.029413	0.006111392	0.982937836	0.001812329	0.002285621	2.87957E-06	0.000871666	6.76647E-07	0.005301821	1.14571E-06	0.00067225	2.32335E-06
0.02925	0.00284611	5.90153E-06	0.004112231	0.00391044	0.004735298	1.02395E-05	5.48556E-05	0.003538988	0.974752524	0.000194858	0.00583846
0.028809	0.012867635	0.96270898	0.004015829	0.004606278	7.5642E-06	0.002200711	1.93413E-06	0.011973057	3.45709E-06	0.001608355	6.10313E-06
0.028799	0.047900407	0.683278524	0.009903531	0.008648999	1.67718E-05	0.227551369	7.20293E-06	0.020985621	1.80552E-05	0.001670819	1.86188E-05
0.028715	0.462230342	0.336954486	0.008288322	0.009469784	9.3686E-06	0.158178232	4.90086E-06	0.023534919	1.12941E-05	0.001302753	1.55143E-05
0.028516	0.022371771	0.389531586	0.00442681	0.004132244	5.94877E-06	0.56948543	1.91949E-06	0.009258868	4.44777E-06	0.000774115	6.77977E-06
0.027279	0.002777687	0.005016698	0.000961041	0.00098881	2.62808E-06	0.988955822	5.08317E-07	0.001000858	9.55422E-07	0.000291381	3.61943E-06
0.026889	0.000815875	8.3167E-07	0.001168565	0.001270158	0.001250167	2.1497E-06	1.11796E-05	0.000980591	0.992830645	4.85336E-05	0.001621167
0.026848	0.002492268	4.66866E-06	0.003583919	0.003450043	0.004076116	8.58816E-06	4.56341E-05	0.003075824	0.978033072	0.00016636	0.00506342
0.026798	0.0003782	2.05722E-06	0.003247326	0.00202324	0.001745629	1.98403E-06	0.981620264	0.001614967	2.43247E-06	0.000165542	0.009198244
0.026777	0.000694358	5.91484E-07	0.000986152	0.001109666	0.001035063	1.666E-06	8.835E-06	0.000824901	0.993941937	3.96527E-05	0.001356868
0.026675	0.006478761	0.012062436	0.002219824	0.002224401	6.78909E-06	0.973889077	1.38523E-06	0.002358417	2.73453E-06	0.000747055	9.02528E-06
0.026531	0.00641815	0.011943464	0.002199327	0.002204545	6.71457E-06	0.974139591	1.37392E-06	0.002335913	2.69661E-06	0.00073918	8.94079E-06
0.02644	0.002433072	4.4857E-06	0.003495971	0.003373015	0.003967634	8.32202E-06	4.41697E-05	0.002998942	0.978577627	0.000161697	0.004934967
0.02619	0.005122403	0.006370615	0.001612844	0.001540642	3.47172E-06	0.97270744	7.26547E-07	0.012255725	1.50632E-06	0.00037987	4.72655E-06
0.026154	0.008250381	0.947593391	0.002290093	0.002663532	3.87425E-06	0.031967311	1.07119E-06	0.006398481	2.15968E-06	0.000826407	3.0978E-06
0.026017	0.002372031	4.28809E-06	0.003405387	0.003293526	0.003856249	8.05123E-06	4.26766E-05	0.002919828	0.979138098	0.000156929	0.004802846
0.026014	0.044306608	0.690849297	0.009038029	0.007864621	1.4523E-05	0.227401651	6.27412E-06	0.019050435	1.57279E-05	0.001436604	1.61204E-05
0.025362	0.00824368	0.075242569	0.001756781	0.001768556	3.14904E-06	0.910421132	6.72655E-07	0.002144377	1.33333E-06	0.000413676	4.05389E-06
0.025336	0.002274452	3.99867E-06	0.003260865	0.003166403	0.003679393	7.62009E-06	4.03214E-05	0.002793725	0.980031319	0.000149387	0.004592434
0.025236	0.005881917	0.010894536	0.002017924	0.002028516	6.08849E-06	0.976351829	1.2322E-06	0.002137168	2.41317E-06	0.000670115	8.1477E-06
0.025215	0.121216244	0.091984969	0.020374642	0.017945899	5.30359E-05	0.00348247	3.89501E-05	0.742330807	0.000116172	0.00239785	5.88809E-05
0.025165	0.002492837	0.993244743	0.000699609	0.000996383	9.43446E-07	0.000310326	1.53027E-07	0.002008582	2.98071E-07	0.00024499	7.39188E-07
0.025035	0.007137446	0.975424997	0.001997291	0.002406936	3.13706E-06	0.006678147	7.85096E-07	0.005653249	1.37059E-06	0.000694029	2.53426E-06
0.024424	0.00214523	3.60679E-06	0.003070001	0.002997876	0.0034473	7.06786E-06	3.73047E-05	0.002627464	0.981209307	0.000139504	0.004315224
0.023715	0.195402318	0.016262221	0.040725912	0.033948214	9.5511E-05	0.165228271	5.93054E-05	0.545254747	0.000191635	0.002666069	0.000165766
0.023712	0.002045602	3.34065E-06	0.002923222	0.002867749	0.003270028	6.65735E-06	3.50446E-05	0.002499805	0.982113846	0.000132012	0.004102624
0.023522	0.003616486	0.989979263	0.001058462	0.001396824	1.67798E-06	0.000501815	4.01863E-07	0.003058725	6.46041E-07	0.00038432	1.33866E-06
0.023015	0.808463535	0.155003677	0.005439518	0.007608119	2.3165E-05	0.000232026	3.30206E-06	0.021266025	7.19295E-06	0.00194242	1.08643E-05
0.022262	0.001008486	1.11178E-06	0.001430617	0.001519029	0.001533169	2.7811E-06	1.42874E-05	0.001207349	0.991244198	5.99434E-05	0.001978985
0.021989	0.182536949	0.62172449	0.017099925	0.016000701	7.06121E-06	0.083774872	3.73852E-06	0.018033531	8.17898E-06	0.060797149	1.32515E-05
0.021948	0.006289011	0.982261777	0.001900568	0.002359909	3.17764E-06	0.000941622	7.55156E-07	0.005530354	1.2668E-06	0.000708933	2.55422E-06
0.021945	0.004595275	0.008407507	0.001581687	0.001602323	4.64005E-06	0.981627069	9.00865E-07	0.001663304	1.7678E-06	0.000509164	6.27944E-06
0.021674	0.004494536	0.008214661	0.001547465	0.001568681	4.52961E-06	0.982038114	8.9155E-07	0.001626361	1.70925E-06	0.000496846	6.13639E-06
0.020702	0.001638133	2.32801E-06	0.002326744	0.002333083	0.002560647	5.02861E-06	2.62967E-05	0.001982954	0.985778493	0.000102295	0.003243941
0.020596	0.004102116	0.007466238	0.001414012	0.001437295	4.09514E-06	0.983636213	8.03726E-07	0.00148272	1.5336E-06	0.000449313	5.5662E-06
0.020552	0.015552342	0.883360512	0.002949732	0.002685949	3.25017E-06	0.088815806	1.41118E-06	0.006267482	3.64271E-06	0.000356426	3.23553E-06
0.02026	0.001580411	2.20958E-06	0.002242723	0.002256854	0.002462201	4.80439E-06	2.5143E-05	0.001910403	0.986293255	9.82076E-05	0.003123727
0.020127	0.003263393	0.991055096	0.000935182	0.001272602	1.37059E-06	0.000427481	2.92083E-07	0.002707685	4.97671E-07	0.000335174	1.08649E-06
0.020063	0.000793518	7.81104E-07	0.001121775	0.001223244	0.001188384	2.06254E-06	1.07219E-05	0.000944216	0.993124219	4.60912E-05	0.001544798
0.019931	0.001537818	2.10845E-06	0.002180833	0.002200566	0.002389902	4.64937E-06	2.42828E-05	0.001857007	0.986672276	9.52136E-05	0.003035253
0.019445	0.00147556	1.95409E-06	0.002090435	0.002118058	0.002284692	4.42116E-06	2.30539E-05	0.001779053	0.987225536	9.0857E-05	0.002906255
0.019388	0.001468304	1.94544E-06	0.002079923	0.00210843	0.00227248	4.39255E-06	2.29202E-05	0.001769993	0.987289904	9.0354E-05	0.002891253
0.019141	0.001436982	1.87891E-06	0.002034538	0.002066856	0.002219851	4.28343E-06	2.23094E-05	0.001730886	0.987567532	8.82009E-05	0.002826577
0.018768	0.00611483	0.982744983	0.001851235	0.002301824	3.10912E-06	0.000916475	7.35862E-07	0.005374659	1.22821E-06	0.000688365	2.49434E-06
0.018564	0.001364633	1.74385E-06	0.001929829	0.001970609	0.002098838	4.02927E-06	2.09235E-05	0.001640751	0.988207772	8.32222E-05	0.002677554
0.018395	0.00273119	0.992463496	0.000793766	0.001080432	1.18829E-06	0.000375979	2.43513E-07	0.002270387	4.21158E-07	0.000281705	9.34797E-07
0.018343	0.000810739	8.13041E-07	0.001140791	0.00123535	0.001208352	2.14637E-06	1.10998E-05	0.000962582	0.993012747	4.701E-05	0.00156818
0.017997	0.606193928	0.032149218	0.00876938	0.009037053	2.01603E-05	0.000144523	6.01597E-06	0.342075916	2.40632E-05	0.001562455	1.72136E-05
0.017456	0.015785933	0.976904891	0.001180998	0.001426413	1.72056E-06	0.000491902	4.23819E-07	0.003792115	7.27878E-07	0.000413359	1.46307E-06
0.01744	0.000689677	6.21424E-07	0.000969186	0.001068515	0.001019623	1.7505E-06	9.17166E-06	0.000816222	0.994056498	3.94458E-05	0.001329047
0.016804	0.003548369	0.990143208	0.001046908	0.001389395	1.64937E-06	0.000490983	3.84564E-07	0.003002273	6.26081E-07	0.00037482	1.3167E-06
0.016753	0.002080243	0.994304799	0.000595472	0.000840759	8.20359E-07	0.000269524	1.27079E-07	0.00169841	2.40852E-07	0.000208558	6.49368E-07
0.016726	0.698262166	0.008671021	0.021592736	0.025537045	3.36287E-05	4.92821E-05	1.62003E-05	0.018088104	1.8674E-05	0.227669937	6.11643E-05
0.016407	0.001104863	1.28609E-06	0.00155554	0.001622059	0.001671369	3.1517E-06	1.61597E-05	0.001319393	0.990492891	6.57898E-05	0.002147455
0.01636	0.002203341	0.003917407	0.000765047	0.000790768	2.09581E-06	0.991295525	3.97871E-07	0.000792555	7.61144E-07	0.000229165	2.92748E-06
0.01619	0.165240814	0.49757447	0.02537007	0.032549108	4.81943E-05	0.001522445	2.46214E-05	0.029823031	4.21411E-05	0.247748136	5.69062E-05
0.01586	0.00104187	1.169E-06	0.001465226	0.001536719	0.001569427	2.94345E-06	1.50592E-05	0.001242036	0.991043689	6.16633E-05	0.002020116
0.01578	0.652268371	0.297565511	0.007531596	0.009759343	2.31989E-05	0.000392717	4.76979E-06	0.030052458	1.01264E-05	0.002376987	1.48337E-05
0.015712	0.025947578	0.227219693	0.034648237	0.685631213	0.00015275	0.002802304	7.57339E-05	0.02011368	5.01823E-05	0.003239092	0.000119409
0.015399	0.001051874	0.997188578	0.000284844	0.00044091	3.18031E-07	0.000123396	1.66334E-08	0.000811623	3.45975E-08	9.76893E-05	2.4817E-07
0.015081	9.31989E-05	5.74185E-07	0.000790337	0.001028869	0.995306657	5.46906E-07	0.000329116	0.000215476	3.9521E-07	6.10958E-05	0.002173727
0.014935	0.004053818	0.988679832	0.001208336	0.001573435	1.96208E-06	0.000574874	4.67066E-07	0.003469144	7.61144E-07	0.000435844	1.57152E-06
0.014832	0.998584446	0.000130329	0.000268693	0.000386555	3.14105E-06	4.73852E-06	5.45576E-08	0.000481705	3.12708E-08	0.000138685	1.0346E-06
0.01476	0.001162929	0.002042868	0.0004059	0.000426006	9.72056E-07	0.995425619	1.11776E-07	0.000417494	2.51497E-07	0.000115985	1.41783E-06
0.014306	0.003748292	0.989550864	0.001114122	0.001463345	1.78044E-06	0.000526574	4.29142E-07	0.003192652	6.88623E-07	0.000399811	1.43047E-06
0.014234	0.014760999	0.79041194	0.002835969	0.002497514	3.12242E-06	0.183285015	1.34398E-06	0.005883686	3.47039E-06	0.000313391	3.27878E-06
0.01369	0.001940226	0.003432826	0.000674686	0.000699415	1.82036E-06	0.992349706	3.24019E-07	0.000697489	6.28743E-07	0.000200216	2.5509E-06
0.013673	0.000803232	8.01065E-07	0.001124474	0.001209343	0.001189403	2.14571E-06	1.10612E-05	0.000950945	0.993119894	4.63606E-05	0.00154216
0.013569	0.003402797	0.990532826	0.001008004	0.001338019	1.59015E-06	0.00047276	3.666E-07	0.002882138	5.92149E-07	0.00035957	1.27079E-06
0.013504	0.0007628	0.99796342	0.000205477	0.000334462	2.12242E-07	8.60313E-05	5.98802E-09	0.000578514	7.3187E-09	6.84378E-05	1.63673E-07
0.013319	0.009795956	0.235806367	0.001651444	0.001606033	1.55223E-06	0.747922978	4.41783E-07	0.003023738	9.94677E-07	0.000188401	1.98403E-06
0.013131	0.025169402	0.728459432	0.004809906	0.004138598	5.90086E-06	0.22696413	2.62608E-06	0.009893624	6.71856E-06	0.000543083	6.47039E-06
0.012874	0.014483166	0.001788955	0.003609914	0.003215502	9.0153E-07	0.899534104	2.05589E-07	0.077261253	8.2169E-07	0.000102956	1.95875E-06
0.012775	0.001315188	0.002303135	0.000458995	0.000479966	1.14305E-06	0.994834228	1.47039E-07	0.000472203	3.38656E-07	0.000132623	1.65469E-06
0.012553	0.002949289	0.991816749	0.000869463	0.001171879	1.32668E-06	0.00040345	2.81437E-07	0.002478264	4.75715E-07	0.000307558	1.04923E-06
0.01237	0.001116802	0.996995096	0.000306966	0.000472609	3.45975E-07	0.000132005	2.19561E-08	0.000870902	4.65735E-08	0.000104426	2.71457E-07
0.012352	0.00286281	0.992060979	0.00084314	0.001139957	1.28476E-06	0.000390409	2.67465E-07	0.002401738	4.5642E-07	0.000297743	1.01264E-06
0.012245	0.00281719	0.992189663	0.000829266	0.001123094	1.25815E-06	0.000383552	2.5815E-07	0.002361454	4.43114E-07	0.000292594	9.91351E-07
0.012124	0.001545307	0.00271553	0.000538582	0.000561177	1.39388E-06	0.993922707	2.19561E-07	0.000555056	4.50432E-07	0.000157272	1.98603E-06
0.012043	0.995690741	0.00053679	0.000642749	0.001016667	6.78443E-06	0.000373044	2.16234E-07	0.001440721	2.51497E-07	0.000289209	2.39854E-06
0.011667	0.000604879	5.09647E-07	0.000843259	0.000930957	0.000881575	1.50765E-06	7.99401E-06	0.000711616	0.994832508	3.40752E-05	0.001150788
0.011452	0.00138787	0.002431617	0.0004842	0.000505671	1.22156E-06	0.994547961	1.69661E-07	0.000498363	3.67931E-07	0.000140434	1.76381E-06
0.011382	0.000578456	4.75715E-07	0.000805955	0.000893321	0.00084115	1.42382E-06	7.59415E-06	0.000679911	0.995059818	3.24711E-05	0.001099092
0.011329	0.001563436	0.995715799	0.000448817	0.00064894	5.92149E-07	0.000199725	6.98603E-08	0.001267448	1.45709E-07	0.000154132	4.65735E-07
0.011293	0.008643345	0.892378855	0.00161352	0.001452162	1.70659E-06	0.092436824	7.75782E-07	0.003309087	2.03925E-06	0.000159695	1.71657E-06
0.011277	0.008133718	0.219416104	0.001373512	0.001337375	1.36727E-06	0.767142122	3.9521E-07	0.00243264	8.65602E-07	0.000159955	1.7851E-06
0.011183	0.001867918	0.755891612	0.000442106	0.000508649	3.62608E-07	0.240156067	2.86094E-08	0.001026912	1.16434E-07	0.000105467	2.91417E-07
0.011144	0.000556753	4.48436E-07	0.000775311	0.000862273	0.000808051	1.35928E-06	7.27878E-06	0.000653898	0.995246432	3.1161E-05	0.001056665
0.010914	0.996670769	0.000328107	0.000647703	0.000902009	8.75383E-06	3.49035E-06	3.07385E-07	0.001084065	3.41317E-07	0.000350953	3.09182E-06
0.010672	0.000606598	0.998284488	0.000153568	0.000251579	1.55689E-07	0.000223007	1.33067E-09	0.000429858	1.33067E-09	5.01969E-05	1.19095E-07
0.010557	0.000884195	0.997614897	0.00024417	0.000380213	2.64138E-07	0.000104733	9.98004E-09	0.000688451	2.06254E-08	8.23134E-05	2.0825E-07
0.010435	0.00209324	0.994223915	0.000610522	0.000852063	8.57618E-07	0.000277034	1.35063E-07	0.001728752	2.57485E-07	0.000212158	6.81304E-07
0.010425	0.000247448	8.58283E-08	0.000343321	0.000414236	0.00034958	4.80373E-07	2.84631E-06	0.000287684	0.997876439	1.32149E-05	0.000464063
0.01035	0.000486695	3.69927E-07	0.000676665	0.000761349	0.000701927	1.14637E-06	6.25882E-06	0.000570227	0.995847657	2.69807E-05	0.000920364
0.010143	0.000469062	3.47305E-07	0.000651861	0.000735735	0.000675359	1.0978E-06	6.00399E-06	0.000549208	0.995998878	2.59381E-05	0.000886146
0.009804	0.001862698	0.994868251	0.000541473	0.000764187	7.4185E-07	0.000244063	1.05788E-07	0.001530133	2.05589E-07	0.000187156	5.88157E-07
0.009526	0.001764826	0.995141206	0.000512261	0.000726611	6.96607E-07	0.000230216	9.44777E-08	0.001446307	1.86294E-07	0.000176633	5.49568E-07
0.009499	0.180938942	0.009915835	0.059806238	0.052222592	0.005062305	0.275478098	0.000183525	0.11091049	0.297248193	0.003489367	0.004744454
0.009358	0.000404597	2.65469E-07	0.000561326	0.000641333	0.000578882	9.12176E-07	5.07917E-06	0.000472566	0.996550897	2.21657E-05	0.000761573
0.009248	0.000924786	0.00160423	0.000323772	0.000340772	7.75782E-07	0.996380288	8.1171E-08	0.000331796	1.74983E-07	9.17798E-05	1.13107E-06
0.008794	0.000757579	0.997944614	0.000211985	0.000328459	2.29541E-07	9.11996E-05	7.3187E-09	0.000594221	1.13107E-08	7.10313E-05	1.78975E-07
0.008785	0.121430471	0.005609397	0.024920526	0.020494198	3.3008E-05	0.447623816	2.18104E-05	0.378861818	6.41903E-05	0.000860544	8.01065E-05
0.008571	0.000343955	1.90286E-07	0.000476402	0.0005513	0.000488995	7.29874E-07	4.20492E-06	0.00040076	0.997069333	1.86507E-05	0.000645015
0.008371	0.001226578	0.991456068	0.000252103	0.000367421	1.81637E-07	0.00600141	7.98403E-09	0.000637596	1.59681E-08	5.80818E-05	1.35729E-07
0.008341	0.001090716	0.997014101	0.000312328	0.000462615	3.75915E-07	0.000137138	2.59481E-08	0.000876121	5.18962E-08	0.000105713	2.94744E-07
0.008317	0.001366365	0.996249114	0.000393981	0.000571718	5.00333E-07	0.0001748	5.05655E-08	0.001108036	9.71391E-08	0.000134432	3.99202E-07
0.008188	0.000315946	1.61011E-07	0.000437238	0.000509265	0.000447757	6.60679E-07	3.81038E-06	0.000367667	0.997308515	1.70486E-05	0.000591403
0.007824	0.000187563	5.32269E-08	0.000258836	0.00031448	0.000261954	3.48636E-07	2.09448E-06	0.000217075	0.998398635	9.86959E-06	0.000348479
0.007812	0.000236484	0.999366079	6.38197E-05	0.000106866	6.52029E-08	2.73526E-05	0	0.000178069	0	2.0996E-05	4.65735E-08
0.00758	0.000631446	0.001086936	0.000221662	0.000234802	5.00998E-07	0.997535115	2.59481E-08	0.000226444	5.38922E-08	6.17053E-05	7.34531E-07
0.007561	0.001129311	0.992027454	0.000264925	0.000385694	2.42848E-07	0.00542631	1.66334E-08	0.00069287	4.25815E-08	7.2523E-05	1.90951E-07
0.007314	0.001070486	0.997068102	0.000306919	0.000454348	3.70592E-07	0.000134729	2.46174E-08	0.000860383	4.99002E-08	0.0001038	2.88756E-07
0.007121	0.000846858	0.997685511	0.000241417	0.000364095	2.72788E-07	0.000104997	1.13107E-08	0.000675049	2.19561E-08	8.10419E-05	2.14238E-07
0.006728	0.000912709	0.997503367	0.000260795	0.000390767	2.99401E-07	0.000113781	1.46374E-08	0.00072973	2.52828E-08	8.77365E-05	2.36194E-07
0.006528	0.116323611	0.879180563	0.000656234	0.000643675	3.27345E-07	6.57365E-05	6.85296E-08	0.002969735	2.02927E-07	0.000158908	4.72389E-07
0.006496	0.005239353	1.81178E-05	0.014932766	0.018159625	0.772731496	2.30659E-05	0.001111035	0.004739412	0.050704822	0.000155974	0.13218421
0.00647	0.000261635	0.999273791	7.06048E-05	0.000116231	7.3187E-08	5.84052E-05	0	0.00019595	0	2.30439E-05	5.52229E-08
0.006338	0.013021931	0.750415822	0.002399873	0.002079518	2.44112E-06	0.226985835	1.11244E-06	0.004876269	2.89421E-06	0.00021136	2.64405E-06
0.006	0.000401752	0.000686383	0.000141396	0.000150748	2.9674E-07	0.998435715	3.32668E-09	0.000144027	9.3147E-09	3.86913E-05	4.53094E-07
0.005873	0.01212681	0.751985613	0.002229267	0.001934514	2.23752E-06	0.226996697	1.03127E-06	0.004525987	2.66933E-06	0.000192526	2.4358E-06
0.005708	0.000364631	0.000622091	0.000128401	0.000137041	2.69461E-07	0.998580916	2.66134E-09	0.000130701	7.3187E-09	3.50186E-05	4.10512E-07
0.005701	0.066778844	0.096286921	0.008345242	0.006682528	1.666E-05	0.00124305	1.35303E-05	0.819715003	3.29747E-05	0.000868552	1.65183E-05
0.005651	0.011696327	0.752738359	0.002147536	0.001865039	2.1497E-06	0.22700239	9.77379E-07	0.004358369	2.54957E-06	0.000183706	2.32668E-06
0.005563	0.009219945	0.587224147	0.0016211	0.001430725	1.45376E-06	0.397062848	6.60679E-07	0.003321249	1.67864E-06	0.000114336	1.69461E-06
0.005551	0.000630814	0.998278568	0.000179027	0.000275047	1.94278E-07	7.71171E-05	5.98802E-09	0.000498999	6.65336E-09	5.96068E-05	1.4837E-07
0.005549	0.00015171	3.52628E-08	0.000208799	0.000255198	0.000210445	2.73453E-07	1.67465E-06	0.000175121	0.998707809	7.90951E-06	0.000280437
0.005517	0.000623377	0.998298964	0.000176899	0.000271953	1.90286E-07	7.61597E-05	5.32269E-09	0.000492947	5.98802E-09	5.88663E-05	1.45043E-07
0.005366	0.000142294	3.19361E-08	0.00019578	0.000240146	0.0001971	2.54158E-07	1.55489E-06	0.000164172	0.998787835	7.39987E-06	0.000262834
0.005188	0.010791949	0.754315392	0.001976485	0.001719567	1.9521E-06	0.227015361	9.02861E-07	0.004008043	2.32735E-06	0.000165721	2.10978E-06
0.004854	0.000117452	2.52828E-08	0.000161412	0.000200038	0.000162006	2.04258E-07	1.27478E-06	0.000135289	0.998999311	6.06653E-06	0.000216406
0.004719	0.000460767	0.998744486	0.000130136	0.000203644	1.37725E-07	5.55595E-05	1.33067E-09	0.000361754	0	4.30013E-05	1.05788E-07
0.004652	0.000269747	0.997613455	5.45955E-05	9.01025E-05	3.79242E-08	0.001820599	0	0.000138643	0	1.26221E-05	2.79441E-08
0.004419	0.000405601	0.998895386	0.000114365	0.000180159	1.21756E-07	4.86833E-05	0	0.00031757	0	3.76913E-05	9.24817E-08
0.004415	0.940441108	0.011138342	0.002658039	0.004583323	6.35595E-06	0.035274896	2.6507E-06	0.005328178	5.61477E-06	0.000554893	6.37192E-06
0.003655	0.007732119	0.759607258	0.001404242	0.00123152	1.33466E-06	0.227069711	6.26081E-07	0.002840245	1.6161E-06	0.000109768	1.43979E-06
0.003495	0.007406812	0.760166018	0.001343976	0.001179903	1.27212E-06	0.227076457	5.9481E-07	0.002717616	1.54757E-06	0.000104265	1.37126E-06
0.003454	0.000136431	0.000230238	4.82488E-05	5.20033E-05	9.78044E-08	0.999470849	0	4.88802E-05	0	1.28523E-05	1.49701E-07
0.003357	0.004371713	0.846034745	0.000792735	0.000712889	7.61144E-07	0.146430888	3.63273E-07	0.001592792	9.46773E-07	6.13227E-05	7.86427E-07
0.003261	0.000121852	0.000205416	4.31025E-05	4.64923E-05	8.58283E-08	0.999527581	0	4.36407E-05	0	1.14464E-05	1.33733E-07
0.003109	0.000110928	0.000186835	3.92508E-05	4.23679E-05	7.9175E-08	0.999570064	0	3.97352E-05	0	1.04085E-05	1.21091E-07
0.002924	4.40526E-05	7.98403E-09	6.02774E-05	7.7821E-05	5.97718E-05	7.1191E-08	4.57751E-07	5.04291E-05	0.999624345	2.22089E-06	8.03812E-05
0.002914	0.006215818	0.762205722	0.00112424	0.000991264	1.0499E-06	0.227102934	4.95675E-07	0.00227115	1.28077E-06	8.48017E-05	1.12908E-06
0.002706	0.68766719	0.302390065	0.001426212	0.001996953	3.48037E-06	4.19987E-05	6.2475E-07	0.006065667	1.36327E-06	0.000404583	1.75116E-06
0.001824	7.1356E-05	0.999806323	1.98403E-05	3.31876E-05	2.19561E-08	8.21756E-06	0	5.45842E-05	0	6.39122E-06	1.46374E-08
0.001523	4.99261E-05	0.999864534	1.38643E-05	2.335E-05	1.33067E-08	5.72921E-06	0	3.80951E-05	0	4.45775E-06	9.98004E-09
0.001254	3.39548E-05	0.999907892	9.41916E-06	1.59581E-05	7.98403E-09	3.83899E-06	0	2.58476E-05	0	3.01198E-06	6.65336E-09
